stockCode,ym,avg_order_cnt,ATV
48138,2011-04,1.2500,32.19671428571431
48138,2011-05,1.3137,34.49626865671644
48173c,2010-12,1.4211,24.671111111111113
48173C,2011-01,1.4000,18.81714285714286
48173C,2011-02,1.1538,21.072000000000003
48173C,2011-03,1.0000,23.113636363636356
48173C,2011-04,1.0714,22.388666666666666
48173C,2011-05,1.0833,60.02846153846155
48184,2010-12,1.7500,29.884285714285717
48184,2011-01,1.0741,33.988965517241375
48184,2011-02,1.0667,23.848437499999992
48184,2011-03,1.3462,32.858285714285714
48184,2011-04,1.0833,19.2651282051282
48184,2011-05,1.2121,31.38175
48185,2010-12,1.6667,19.653
48185,2011-01,1.5882,192.82333333333324
48185,2011-02,1.6087,22.104864864864858
48185,2011-03,1.8966,31.373090909090923
48185,2011-04,1.6667,165.38333333333333
48185,2011-05,1.7037,31.807391304347863
48187,2010-12,1.4444,29.113076923076925
48187,2011-01,1.2250,37.91448979591838
48187,2011-02,1.1786,25.034848484848485
48187,2011-03,1.1695,27.864347826086977
48187,2011-04,1.0909,24.57958333333333
48187,2011-05,1.1455,31.489047619047618
48188,2010-12,1.3333,15.776250000000001
48188,2011-01,1.3500,21.43
48188,2011-02,1.1250,28.343703703703703
48188,2011-03,1.3200,13.467575757575755
48188,2011-04,1.1667,16.07523809523809
48188,2011-05,1.1379,38.57272727272728
48189,2010-12,4.0000,25.470000000000002
48189,2011-01,3.0000,22.173333333333332
48189,2011-02,2.0000,41.574999999999996
48189,2011-03,4.0000,29.1025
48189,2011-04,6.0000,13.858333333333333
48194,2010-12,1.3704,30.982702702702714
48194,2011-01,1.1522,21.5133962264151
48194,2011-02,1.2857,21.199814814814815
48194,2011-03,1.5000,24.092800000000025
48194,2011-04,1.2667,23.735263157894728
48194,2011-05,1.2245,27.347500000000004
51008,2010-12,1.1250,154.87222222222223
51008,2011-01,1.0000,46
51008,2011-02,1.0000,34.5
51008,2011-04,1.0000,0
51008,2011-05,1.0000,6.9
51014A,2010-12,1.8000,6.0088888888888885
51014A,2011-01,1.1111,14.611999999999998
51014A,2011-02,1.7500,9.441428571428572
51014A,2011-03,1.0000,7.343333333333333
51014A,2011-04,1.0000,34.946666666666665
51014A,2011-05,1.1667,14.571428571428571
51014C,2010-12,2.0000,10.175999999999998
51014C,2011-01,2.0000,5.25875
51014C,2011-02,1.5000,9.858333333333333
51014C,2011-03,1.2500,6.616
51014C,2011-04,1.0000,28.049999999999997
51014C,2011-05,1.2000,11.63
51014L,2010-12,1.0000,10.483333333333333
51014L,2011-01,1.1429,16.7825
51014L,2011-02,1.0000,5.914999999999999
51014L,2011-03,1.3333,8.5
51014L,2011-04,1.2000,14.309999999999997
51014L,2011-05,1.1667,8.45
51020A,2010-12,1.0000,4.375
51020A,2011-01,1.0000,2.5
51020A,2011-02,1.0000,8.75
51020A,2011-03,1.0000,2.4166666666666665
51020A,2011-04,1.1000,7.302727272727273
51020B,2010-12,1.0000,3.125
51020B,2011-01,1.0000,2.5
51020B,2011-03,1.0000,1.16
51020B,2011-04,1.1429,6.343749999999998
62018,2010-12,1.2500,101.94999999999999
62018,2011-01,1.0000,24.7
62018,2011-02,1.0000,11.7
62018,2011-03,1.0000,89.83333333333333
62018,2011-04,1.0000,16.275
62018,2011-05,1.0000,133.125
62043B,2011-04,1.0000,1.2449999999999999
62043B,2011-05,1.0000,2.905
62074B,2011-01,1.0000,4.2
62074B,2011-03,1.0000,0.42
62074B,2011-05,1.0000,1.26
62086A,2011-01,1.0000,35.1
62086A,2011-02,1.0000,11.7
62086A,2011-03,1.0000,11.7
62086A,2011-04,1.0000,8.45
62086A,2011-05,1.0000,7.8
62094B,2010-12,1.5000,5.91
62094B,2011-01,1.5000,11.853333333333332
62094B,2011-02,3.0000,3.3066666666666666
62095B,2010-12,1.0000,0
62096A,2010-12,1.0000,7.5
62096A,2011-01,1.0000,30
62096A,2011-02,1.0000,16
62096B,2011-03,1.0000,2.5
62096B,2011-04,2.0000,0
62097B,2011-04,1.0000,2.0749999999999997
62097B,2011-05,2.0000,1.66
70006,2010-12,1.7083,13.70804878048781
70006,2011-01,1.7500,23.106285714285715
70006,2011-02,2.0000,7.417499999999999
70006,2011-03,1.0000,19.799999999999997
70007,2010-12,2.4706,10.160714285714283
70007,2011-01,4.6667,3.9599999999999995
71038,2010-12,1.0000,16.35
71038,2011-01,1.0000,61.25000000000001
71038,2011-02,1.0000,21.118750000000002
71038,2011-03,1.0000,22.17142857142857
71038,2011-04,1.0000,21.8
71038,2011-05,1.0000,38.150000000000006
71050,2011-02,1.0000,2.0999999999999996
71053,2010-12,2.6875,19.16720930232558
71053,2011-01,1.0833,24.404615384615383
71053,2011-02,1.5714,17.309545454545457
71053,2011-03,1.4211,23.902592592592587
71053,2011-04,1.1250,32.675925925925924
71053,2011-05,1.2581,29.242820512820515
71101E,2011-01,1.0000,10.2
71101E,2011-02,1.0000,8.075
71101E,2011-03,1.0000,10.2
71101E,2011-04,1.0000,13.74
71101E,2011-05,1.0000,22.380000000000003
71143,2010-12,10.0000,4.267
71143,2011-01,4.0000,4.38
71143,2011-02,1.0000,2.46
71143,2011-03,2.0000,2.46
71143,2011-05,2.0000,2.46
71215,2010-12,1.0000,0.42
71215,2011-05,1.0000,4.2
71270,2010-12,1.0000,2.92
71270,2011-01,1.0000,13.333333333333334
71270,2011-02,1.0000,3.3200000000000003
71270,2011-03,1.3333,16.23
71270,2011-04,1.0000,2.46
71270,2011-05,1.0000,6.25
71279,2010-12,1.6667,12.99
71279,2011-01,1.0000,11.726666666666667
71279,2011-02,1.0000,15.660000000000002
71279,2011-03,1.0000,14.750000000000002
71279,2011-04,1.3333,22.6475
71279,2011-05,1.0000,17.700000000000003
71403,2010-12,1.0000,2.95
71403,2011-01,2.0000,8.745000000000001
71403,2011-02,2.0000,5.08
71403,2011-03,3.0000,7.72
71403,2011-04,1.0000,35.400000000000006
71403,2011-05,2.0000,5.79
71406C,2010-12,1.0000,2.73
71406C,2011-01,1.0000,1.68
71406C,2011-02,1.0000,4.2
71406C,2011-03,1.0000,0.63
71406C,2011-05,2.0000,2.1
71459,2010-12,2.0000,38.59428571428571
71459,2011-01,1.0909,28.30500000000001
71459,2011-02,1.1250,21.761851851851855
71459,2011-03,1.2258,22.520000000000003
71459,2011-04,1.1800,24.118474576271197
71459,2011-05,1.2623,21.95428571428573
71477,2010-12,1.5769,48.21390243902439
71477,2011-01,2.0000,2.4699999999999998
71477,2011-02,1.0000,90.16666666666667
71477,2011-03,1.0000,2.1666666666666665
71477,2011-05,1.0385,83.16222222222223
71495A,2010-12,1.0000,0.84
71495A,2011-04,1.5000,6.59
71495A,2011-05,1.0000,0.83
71495B,2010-12,1.0000,5.04
71495B,2011-01,1.0000,1.68
71495B,2011-04,1.0000,17.28
71496A,2010-12,1.5000,4.586666666666667
71496A,2011-01,1.0000,1.46
71496A,2011-04,1.0000,15.64
71496A,2011-05,1.0000,1.46
71496B,2011-01,1.0000,2.6
71510,2011-02,1.0000,10.2
71510,2011-04,1.0000,12.72
72024U,2011-04,1.0000,5.04
72038P,2011-01,1.0000,0
72051S,2010-12,1.5000,2.24
72051S,2011-01,2.5000,11.626
72051S,2011-02,1.0000,1.66
72051S,2011-03,1.0000,6.973333333333333
72051S,2011-04,1.0000,1.26
72122,2010-12,1.3333,4.0424999999999995
72122,2011-01,1.2000,5.223333333333333
72122,2011-02,1.0000,6.076
72122,2011-03,1.0000,19.63333333333333
72122,2011-04,1.0000,2.2166666666666663
72122,2011-05,1.0000,7.124999999999999
72127,2010-12,1.1429,10.626249999999999
72127,2011-01,1.0000,1.6666666666666667
72127,2011-03,1.0000,2.5
72127,2011-04,1.0000,2.5
72127,2011-05,1.0000,7.5
72128,2010-12,1.0000,2.9749999999999996
72128,2011-01,1.0000,1.275
72128,2011-03,1.0000,9.7975
72128,2011-04,1.0000,2.55
72128,2011-05,1.0000,7.6499999999999995
72130,2010-12,1.2500,7.3260000000000005
72130,2011-01,1.0000,1.155
72130,2011-02,1.0000,19.080000000000002
72130,2011-03,1.0000,19.080000000000002
72130,2011-04,1.0000,6.066666666666667
72131,2010-12,1.3333,7.312499999999999
72131,2011-02,1.0000,11.7
72131,2011-03,1.0000,1.95
72131,2011-04,1.0000,3.9
72131,2011-05,1.0000,1.95
72132,2010-12,1.5000,9.1
72132,2011-01,1.0000,3.9
72133,2010-12,1.0000,7.5
72133,2011-01,1.0000,2.5
72133,2011-02,1.0000,3.75
72133,2011-03,1.0000,6.25
72133,2011-05,1.0000,2.5
72134,2010-12,1.0000,1.66
72134,2011-01,1.0000,1.7
72134,2011-02,1.0000,20.16
72134,2011-03,1.0000,3.4
72134,2011-05,1.0000,1.7
72140E,2011-02,1.0000,0.85
72140E,2011-03,1.0000,3.4
72140E,2011-05,1.0000,3.8249999999999997
72140F,2011-03,1.0000,0
72225C,2010-12,1.0000,6.959999999999999
72225C,2011-01,1.0000,6.959999999999999
72225C,2011-03,1.0000,3.4799999999999995
72225C,2011-04,1.0000,20.16
72225C,2011-05,1.0000,6.959999999999999
72232,2010-12,1.4000,5.5914285714285725
72232,2011-01,1.0000,3.135
72232,2011-02,1.0000,65.55
72232,2011-03,1.0000,4.902000000000001
72232,2011-04,1.5000,6.2700000000000005
72232,2011-05,1.0000,4.053333333333334
72349B,2010-12,2.5000,14.771666666666665
72349b,2011-01,2.4000,6.037499999999999
72349b,2011-02,2.5000,15.452666666666664
72349B,2011-03,3.3333,8.316
72349B,2011-04,3.0000,11.262222222222222
72349B,2011-05,1.0000,13.440000000000001
72351A,2010-12,1.5455,14.69705882352941
72351A,2011-01,1.2143,13.198235294117648
72351A,2011-02,1.0000,51.01846153846154
72351A,2011-03,1.0833,17.55923076923077
72351A,2011-04,1.0833,19.20846153846154
72351A,2011-05,1.0769,18.576428571428572
72351B,2010-12,1.6667,36.100800000000014
72351B,2011-01,1.0000,7.795
72351B,2011-02,1.0714,46.876
72351B,2011-03,1.0909,13.819166666666666
72351B,2011-04,1.1111,24.656
72351B,2011-05,1.3636,15.52733333333333
72369A,2011-01,1.0000,2.46
72369A,2011-02,1.0000,2.46
72586,2010-12,4.0000,0.85
72586,2011-01,4.0000,1.26
72586,2011-03,3.0000,1.1066666666666667
72586,2011-04,4.0000,1.0374999999999999
72586,2011-05,2.0000,0.83
72598,2010-12,2.7143,4.523684210526315
72598,2011-01,1.5000,1.9566666666666668
72598,2011-02,4.0000,4.074999999999999
72598,2011-03,1.0000,2.8699999999999997
72598,2011-04,1.0000,3.26
72598,2011-05,1.5000,4.51
72709,2010-12,2.0000,7.6499999999999995
72709,2011-02,1.0000,2.55
72709,2011-03,1.0000,7.6499999999999995
72709,2011-04,1.0000,7.6499999999999995
72732,2011-03,1.0000,0
72741,2010-12,1.3548,19.845
72741,2011-01,1.0000,60.034761904761886
72741,2011-02,1.0000,15.523888888888893
72741,2011-03,1.2222,13.962272727272731
72741,2011-04,1.2353,26.67809523809524
72741,2011-05,1.0000,25.92000000000001
72759,2011-03,1.0000,0
72760B,2010-12,1.2000,20.950833333333332
72760B,2011-01,1.0000,42.68416666666666
72760B,2011-02,1.3750,24.74636363636363
72760B,2011-03,1.0000,41.91894736842104
72760B,2011-04,1.4000,24.54571428571429
72760B,2011-05,1.0000,38.50454545454545
72780,2010-12,1.0000,6.8
72780,2011-01,1.0000,10.2
72780,2011-02,1.0000,4.533333333333332
72780,2011-04,1.0000,2.125
72780,2011-05,1.0000,2.55
72781,2011-04,1.0000,0
72789,2011-04,1.0000,0
72793,2011-04,1.0000,0
72798C,2010-12,1.0000,1.65
72798C,2011-01,1.0000,3.3
72798C,2011-02,1.0000,6.6
72798C,2011-04,1.0000,0
72799C,2011-01,1.0000,2.95
72799C,2011-02,1.0000,8.850000000000001
72799C,2011-05,1.0000,2.95
72799E,2010-12,1.4000,10.887142857142859
72799E,2011-01,1.6667,9.876
72799E,2011-02,1.0000,3.29
72799E,2011-03,1.5000,6.466666666666666
72799E,2011-04,1.0000,8.850000000000001
72799E,2011-05,1.0000,19.175000000000004
72799F,2010-12,1.2857,7.065555555555556
72799F,2011-01,1.3333,3.995
72799F,2011-02,1.0000,4.595000000000001
72799F,2011-03,1.0000,37.18
72799F,2011-04,2.0000,3.29
72800B,2010-12,1.0000,15.273333333333332
72800B,2011-01,1.0000,2.55
72800B,2011-02,1.0000,2.55
72800B,2011-04,1.0000,6.8
72800B,2011-05,1.0000,3.8249999999999997
72800C,2010-12,1.0000,2.55
72800C,2011-01,1.0000,10.956666666666665
72800C,2011-02,1.0000,10.2
72800C,2011-04,1.0000,5.1
72800C,2011-05,1.0000,3.755
72800D,2010-12,1.0000,14.449999999999998
72800D,2011-01,1.0000,5.1
72800D,2011-02,1.0000,8.924999999999999
72800D,2011-03,1.0000,4.96
72800D,2011-04,1.2000,8.075
72800D,2011-05,1.0000,5.065
72800E,2010-12,1.8462,12.6
72800E,2011-01,2.3333,7.704285714285713
72800E,2011-02,1.4000,7.712857142857142
72800E,2011-03,1.6667,4.162000000000001
72800E,2011-04,1.6667,4.738
72800E,2011-05,1.7500,13.987142857142858
72800F,2011-04,1.0000,0
72801C,2010-12,1.0000,15
72801C,2011-01,2.3333,5.497142857142856
72801c,2011-02,2.0000,4.7316666666666665
72801c,2011-03,2.0000,5.595000000000001
72801c,2011-04,1.0000,18.613333333333333
72801c,2011-05,2.0000,2.46
72801D,2010-12,2.0000,6.259999999999999
72801d,2011-01,7.0000,4.231428571428572
72801D,2011-02,4.3333,5.022307692307693
72801d,2011-03,2.3333,5.132857142857143
72801d,2011-04,1.0000,2.46
72801d,2011-05,4.0000,5.535
72801G,2010-12,1.0000,16.25
72801G,2011-01,1.0000,1.25
72801G,2011-04,1.5000,2.0833333333333335
72801G,2011-05,1.0000,1.25
72802A,2010-12,1.0000,24.400000000000002
72802A,2011-01,1.0000,21.965555555555554
72802A,2011-02,1.2500,10.966
72802A,2011-03,1.0000,31.330000000000002
72802A,2011-04,1.0000,7.385
72802A,2011-05,1.0000,25.5
72802B,2010-12,1.3846,23.23388888888889
72802B,2011-01,1.0000,16.13875
72802B,2011-02,1.0000,12.75
72802B,2011-03,1.3333,18.0825
72802B,2011-04,1.0000,6.678571428571429
72802B,2011-05,1.0000,26.916666666666668
72802C,2010-12,1.3333,19.14041666666667
72802C,2011-01,1.0000,23.614285714285717
72802C,2011-02,1.1429,15.40625
72802C,2011-03,1.2500,20.862000000000002
72802C,2011-04,1.0000,5.1
72802C,2011-05,1.0000,20.357999999999997
72803A,2010-12,1.0000,10.6175
72803A,2011-01,1.2500,10.2
72803A,2011-02,1.0000,17
72803A,2011-03,1.0000,13.6
72803A,2011-04,1.0000,14.45
72803b,2010-12,2.0000,4.235
72807A,2010-12,2.1667,19.183846153846154
72807A,2011-01,1.4000,13.637857142857142
72807A,2011-02,1.0000,13.7075
72807A,2011-03,1.1667,12.08285714285714
72807A,2011-04,1.6667,9.224
72807A,2011-05,1.0000,32.755714285714284
72807B,2010-12,1.6667,18.796000000000003
72807B,2011-01,1.1429,18.77625
72807b,2011-02,2.0000,12.5925
72807B,2011-03,1.5000,12.6625
72807B,2011-04,1.3333,8.093333333333334
72807B,2011-05,1.4286,29.839
72807C,2010-12,1.5625,17.2432
72807C,2011-01,1.0000,22.42909090909091
72807C,2011-02,1.0000,10.928571428571429
72807C,2011-03,1.2727,15.118571428571428
72807C,2011-04,1.0833,8.794615384615383
72807C,2011-05,1.0000,26.173333333333332
72811,2011-04,1.0000,30
72812,2011-02,1.0000,8.26
72812,2011-05,1.0000,8.365
72814,2010-12,1.0000,0
72815,2010-12,1.0000,8.47
72815,2011-01,1.0000,7.5
72815,2011-04,1.0000,0
72816,2010-12,2.0000,9.806000000000001
72816,2011-01,9.0000,3.302222222222222
72816,2011-04,2.0000,4.92
72816,2011-05,1.0000,4.92
72817,2010-12,3.6000,6.150555555555554
72817,2011-01,15.0000,3.517333333333333
72817,2011-04,2.0000,8.149999999999999
72817,2011-05,1.0000,1.63
72818,2010-12,1.0000,6.899166666666666
72818,2011-01,3.0000,2.183333333333333
72818,2011-03,1.0000,1.63
72818,2011-04,1.0000,1.63
72819,2010-12,1.4000,9.812857142857142
72819,2011-01,1.0000,31.0875
72819,2011-02,1.0000,5.1
72819,2011-03,1.2500,5.072
72819,2011-04,1.0000,30.599999999999998
72819,2011-05,1.0000,5.1
72821,2011-01,1.0000,3.3
72821,2011-02,1.0000,4.949999999999999
72821,2011-03,1.0000,0
75011,2010-12,1.0000,20.4
75011,2011-02,1.0000,20.4
75013B,2010-12,1.0000,4.125
75013B,2011-01,1.0000,8.249999999999998
75049L,2010-12,2.0000,3.7649999999999997
75049L,2011-01,1.7500,7.638571428571429
75049L,2011-02,2.5714,19.716111111111115
75049L,2011-03,1.6667,47.72
75049L,2011-04,1.4545,47.62
75049L,2011-05,2.3846,37.52354838709677
75131,2010-12,1.0000,20.435
75131,2011-01,1.0000,5.915
75131,2011-02,1.0000,7.975
75131,2011-03,1.0000,3.3499999999999996
75131,2011-04,1.0000,196.845
75131,2011-05,1.0000,0
75172,2011-02,1.0000,7.5
75172,2011-04,1.0000,7.5
75178,2010-12,1.0000,31.494999999999997
75178,2011-02,1.0000,33.364999999999995
75178,2011-03,1.0000,2.486666666666667
75178,2011-04,1.0000,2.46
75178,2011-05,1.0000,32.114999999999995
77101A,2010-12,1.0000,3.5
77101A,2011-01,1.0000,1.88
77101A,2011-02,1.0000,45.55375
77101A,2011-03,1.2857,4.722222222222222
78027,2011-04,1.0000,0
78033,2011-03,1.0000,11.9
78033,2011-04,1.0000,51
78033,2011-05,1.0000,5.95
78034B,2010-12,1.0000,1.95
78034B,2011-04,1.0000,1.95
78124,2010-12,1.0000,16.5
78124,2011-05,1.0000,30
79000,2010-12,1.2308,24.583125
79000,2011-01,1.5556,26.414999999999992
79000,2011-02,1.4444,13.459615384615377
79000,2011-03,1.4000,30.021428571428572
79000,2011-04,1.3750,17.699999999999996
79000,2011-05,1.0000,29.130769230769236
79026B,2011-03,1.0000,1.25
79026B,2011-04,1.2500,1.404
79026B,2011-05,1.0000,0.7799999999999999
79030D,2010-12,1.0000,14.139999999999999
79030D,2011-01,1.0000,12.46
79030D,2011-03,1.0000,9.899999999999999
79030D,2011-04,1.5000,8.97
79030D,2011-05,1.4286,5.493
79030G,2010-12,1.0000,8.01
79030G,2011-01,1.0000,16.259999999999998
79030G,2011-02,1.0000,14.849999999999998
79030G,2011-03,1.0000,18.604999999999997
79030G,2011-04,1.3333,12.22375
79030G,2011-05,1.3043,8.884000000000002
79051A,2010-12,1.0000,5.2
79051A,2011-02,1.0000,7.800000000000001
79051A,2011-03,1.0000,18.880000000000003
79051A,2011-04,1.2500,3.5379999999999994
79051A,2011-05,1.0000,1.7399999999999998
79062D,2011-02,1.0000,3.9000000000000004
79063C,2011-02,1.0000,0
79063C,2011-03,1.0000,3.8
79063C,2011-05,1.0000,18
79063D,2011-01,1.0000,0
79063D,2011-02,1.0000,9.21
79063D,2011-03,1.0000,3.8
79066K,2010-12,2.0000,3.680714285714285
79066K,2011-01,1.2857,1.9622222222222225
79066K,2011-02,1.2857,7.067777777777777
79066K,2011-03,1.5000,4.698888888888889
79066K,2011-04,1.1667,4.96857142857143
79066K,2011-05,1.1429,6.79125
79067,2010-12,2.2941,18.45358974358975
79067,2011-03,1.0000,0
79071B,2011-01,1.0000,4.916666666666667
79071B,2011-02,1.0000,2.95
79071B,2011-03,1.0000,8.85
79071B,2011-04,1.0000,5.9
79071B,2011-05,1.0000,3.9333333333333336
79144B,2010-12,1.7500,1.32
79144B,2011-01,2.0000,2.51
79144B,2011-02,3.0000,0.83
79144B,2011-03,2.0000,1.2449999999999999
79144B,2011-04,2.0000,0.83
79144B,2011-05,2.0000,0.83
79144C,2010-12,6.0000,1.96
79144C,2011-01,6.0000,1.6683333333333332
79144C,2011-02,2.0000,1.66
79144C,2011-03,2.0000,1.66
79144C,2011-04,1.0000,0.835
79144C,2011-05,1.0000,0.83
79149B,2010-12,1.0000,0.42
79151B,2010-12,1.0000,0.42
79160,2010-12,1.4000,6.6000000000000005
79160,2011-01,1.3333,2.9225000000000003
79160,2011-02,1.0000,29.14
79160,2011-03,1.3333,88.995
79160,2011-04,1.0000,4.2
79160,2011-05,1.0000,12.600000000000001
79163,2010-12,1.0000,16.5
79163,2011-02,1.0000,6.6
79163,2011-03,1.0000,18.72
79163,2011-04,1.2857,13
79163,2011-05,1.0000,29.25
79164,2010-12,1.0000,19.799999999999997
79164,2011-02,1.0000,3.3
79164,2011-03,1.0000,19.259999999999998
79164,2011-04,1.5000,27.300000000000004
79164,2011-05,2.5000,72.54
79172D,2011-03,1.0000,0
79190A,2010-12,1.0000,2.735
79190A,2011-01,1.0000,2.4899999999999998
79190A,2011-02,2.0000,1.8816666666666666
79190A,2011-03,1.0000,1.26
79190A,2011-04,1.5000,6.3
79190A,2011-05,1.5000,1.2533333333333334
79190B,2010-12,1.2500,2.6119999999999997
79190B,2011-01,2.0000,2.2024999999999997
79190B,2011-02,1.0000,4.022
79190B,2011-03,1.2500,21.119999999999997
79190B,2011-04,1.2500,4.702
79190B,2011-05,1.0000,1.2566666666666666
79190D,2010-12,1.0000,3.08
79190D,2011-01,5.0000,1.016
79190D,2011-02,1.0000,3.216666666666667
79190D,2011-03,1.6000,2.4562500000000003
79190D,2011-04,1.5000,4.476666666666667
79190D,2011-05,1.5000,1.2533333333333334
79191B,2010-12,1.0000,2.955
79191B,2011-01,1.0000,7.083333333333333
79191B,2011-02,1.0000,1.7
79191B,2011-03,1.0000,2.125
79191B,2011-04,1.0000,10.2
79191B,2011-05,1.0000,1.275
79191C,2010-12,1.0000,0.85
79191C,2011-01,1.0000,8.2875
79191C,2011-02,1.0000,8.925
79191C,2011-03,1.0000,31.09
79191C,2011-04,1.0000,10.2
79191C,2011-05,1.1667,8.985714285714284
79191D,2010-12,1.0000,1.66
79191D,2011-01,1.0000,1.255
79191D,2011-02,1.0000,10.2
79191D,2011-03,1.5000,1.9366666666666665
79192A,2011-01,1.0000,1.25
79192A,2011-02,1.0000,2.5
79192A,2011-05,1.0000,0
79302M,2010-12,1.2857,16.58
79302M,2011-01,1.0000,13.275000000000002
79302M,2011-02,1.0000,17.700000000000003
79302M,2011-03,1.4000,13.575714285714287
79302M,2011-04,1.0000,14.260000000000002
79321,2010-12,1.7609,92.67209876543211
79321,2011-01,1.5641,96.73983606557377
79321,2011-02,1.5938,70.90686274509805
79321,2011-03,1.8571,59.48173076923077
79321,2011-04,1.8000,39.72222222222222
79321,2011-05,1.3548,54.68452380952381
79323B,2011-02,1.0000,54
79323P,2011-01,1.0000,27
79329,2010-12,1.0000,9.899999999999999
79329,2011-04,1.0000,1.1400000000000001
79331,2011-02,1.0000,9.899999999999999
79331,2011-04,1.0000,2.5333333333333337
79336,2011-04,1.0000,0
79337,2010-12,1.0000,9.899999999999999
79337,2011-01,1.0000,18.240000000000002
79337,2011-02,1.0000,41.43000000000001
79337,2011-03,1.0000,36.480000000000004
79337,2011-04,1.0000,2.2800000000000002
79337,2011-05,1.0000,54.72
79403,2010-12,1.5000,1.9433333333333334
79403,2011-02,1.0000,4.509999999999999
79403,2011-03,1.0000,9.35
79403,2011-04,1.0000,2.55
79403,2011-05,1.0000,3.26
79406,2011-02,1.0000,1.32
79406,2011-03,1.0000,0.83
79406,2011-04,1.0000,5.28
81950V,2010-12,1.0000,0.85
81950V,2011-01,1.0000,0.85
81950V,2011-03,1.0000,2.55
81953P,2011-04,1.0000,0
82001S,2010-12,1.2222,44.17363636363637
82001S,2011-01,1.4444,50.50769230769231
82001S,2011-02,1.6000,28.86
82001S,2011-03,1.0000,66.615
82001S,2011-04,1.1000,39.46454545454546
82001S,2011-05,1.1667,52.54714285714285
82011A,2010-12,1.0000,7.5
82011A,2011-02,1.0000,3.75
82011A,2011-03,1.0000,5
82011A,2011-04,1.0000,3.75
82011B,2010-12,1.0000,3.75
82011B,2011-03,1.2000,5
82011B,2011-04,1.0000,5.625
82011B,2011-05,1.0000,3.75
82011C,2010-12,1.0000,3.75
82011C,2011-02,1.0000,5.625
82011C,2011-03,1.0000,6.25
82011C,2011-04,1.0000,4.6875
82095,2011-02,2.0000,8.785000000000002
82095,2011-03,2.6667,8.784999999999998
82095,2011-04,5.0000,4.96
82095,2011-05,5.0000,7.936
82482,2010-12,1.7021,16.504124999999974
82482,2011-01,1.2857,18.06833333333333
82482,2011-02,1.6279,16.76371428571428
82482,2011-03,1.4412,19.544999999999995
82482,2011-04,1.1639,17.117323943661965
82482,2011-05,1.4070,19.208181818181814
82483,2010-12,1.5814,26.873676470588244
82483,2011-01,1.0606,21.557714285714287
82483,2011-02,1.0357,35.00379310344827
82483,2011-03,1.1081,31.649756097561
82483,2011-04,1.1852,22.097187499999997
82484,2010-12,1.5526,116.06898305084748
82484,2011-01,1.2444,37.50160714285715
82484,2011-02,1.2121,51.642750000000014
82484,2011-03,1.2273,57.19907407407407
82484,2011-04,1.0769,36.13738095238097
82484,2011-05,1.0638,42.9992
82486,2010-12,1.5750,27.736507936507945
82486,2011-01,1.0606,34.39742857142858
82486,2011-02,1.0645,26.835454545454542
82486,2011-03,1.0526,32.08875000000001
82486,2011-04,1.0909,26.902916666666673
82486,2011-05,1.1429,27.090000000000007
82494L,2010-12,1.6230,30.01939393939395
82494L,2011-01,1.3333,20.237833333333345
82494L,2011-02,1.6735,24.610000000000014
82494L,2011-03,1.3210,20.304018691588798
82494L,2011-04,1.1154,16.62413793103448
82494L,2011-05,1.0000,2.95
82545A,2011-04,1.0000,0
82551,2010-12,1.9167,7.0126086956521725
82551,2011-01,1.3333,12.547
82551,2011-02,1.1000,8.662727272727274
82551,2011-03,1.2609,23.82655172413794
82551,2011-04,1.1250,21.832777777777775
82551,2011-05,1.3889,13.48079999999999
82552,2010-12,1.1667,10.803333333333333
82552,2011-01,1.5000,8.208
82552,2011-02,1.2308,15.115625
82552,2011-03,1.1389,20.15268292682927
82552,2011-04,1.0556,21.035263157894732
82552,2011-05,1.4444,5.647692307692308
82567,2010-12,2.4444,6.4018181818181805
82567,2011-01,1.1667,6.002857142857144
82567,2011-02,1.8889,4.413529411764706
82567,2011-03,2.0000,4.3255
82567,2011-04,1.7778,5.771249999999999
82567,2011-05,1.8000,3.8518518518518507
82578,2010-12,1.5455,3.320000000000001
82578,2011-01,1.5000,3.095714285714286
82578,2011-02,1.1429,4.614583333333332
82578,2011-03,1.4737,2.5339285714285715
82578,2011-04,1.2000,5.2683333333333335
82578,2011-05,1.4000,2.830952380952381
82580,2010-12,2.2000,3.5640909090909094
82580,2011-01,1.9583,5.346808510638297
82580,2011-02,1.9630,5.112830188679245
82580,2011-03,1.8387,5.899122807017543
82580,2011-04,1.4333,6.123953488372094
82580,2011-05,1.7333,4.391153846153846
82581,2010-12,1.6154,3.5866666666666664
82581,2011-01,1.4762,7.932903225806453
82581,2011-02,1.4000,7.1207142857142856
82581,2011-03,1.4516,6.24888888888889
82581,2011-04,1.2609,4.916551724137931
82581,2011-05,1.3333,4.405277777777778
82582,2010-12,1.4762,13.82290322580645
82582,2011-01,1.1053,15.25
82582,2011-02,1.1000,14.739545454545457
82582,2011-03,1.2647,15.250000000000005
82582,2011-04,1.1481,30.564193548387113
82582,2011-05,1.1250,15.644722222222226
82583,2010-12,2.2273,19.588979591836743
82583,2011-01,1.9630,10.685471698113206
82583,2011-02,1.4231,21.6845945945946
82583,2011-03,1.5682,23.782173913043483
82583,2011-04,1.5484,25.811875000000025
82583,2011-05,1.7714,20.296290322580663
82599,2010-12,2.2857,8.715416666666664
82599,2011-01,1.3684,5.802307692307691
82599,2011-02,1.2941,9.681363636363637
82599,2011-03,1.3913,9.095624999999998
82599,2011-04,1.7500,10.17
