YM,city,state,order_status,order_cnt,customer_cnt,rev
2018-05,"rio das pedras",SP,delivered,2,2,173.96
2018-05,"rio de janeiro",RJ,delivered,493,417,64581.97000000008
2018-05,"rio de janeiro",RJ,shipped,7,7,2098.6000000000004
2018-05,"rio do campo",SC,delivered,2,1,240
2018-05,"rio do sul",SC,delivered,4,4,673.38
2018-05,"rio grande",RS,delivered,11,10,1093.99
2018-05,"rio grande da serra",SP,delivered,3,3,314.89
2018-05,"rio negrinho",SC,delivered,2,2,269.89
2018-05,"rio negro",PR,delivered,2,2,326.4
2018-05,"rio pomba",MG,delivered,1,1,39.5
2018-05,"rio verde",GO,delivered,5,5,612.98
2018-05,riolandia,SP,delivered,1,1,34.9
2018-05,"roca sales",RS,delivered,1,1,78
2018-05,rodeiro,MG,delivered,1,1,84
2018-05,rolandia,PR,delivered,2,2,59.989999999999995
2018-05,rolandia,PR,shipped,1,1,37.4
2018-05,rolante,RS,delivered,3,3,144.88
2018-05,"rolim de moura",RO,delivered,2,2,49.98
2018-05,"ronda alta",RS,delivered,6,2,1149.6800000000003
2018-05,"rondon do para",PA,delivered,3,1,582
2018-05,rondonopolis,MT,delivered,1,1,376.18
2018-05,"rosario do sul",RS,delivered,2,1,112
2018-05,rubelita,MG,delivered,1,1,57.89
2018-05,rubiataba,GO,delivered,1,1,55.5
2018-05,sabara,MG,delivered,2,2,94.7
2018-05,sabinopolis,MG,delivered,1,1,39.99
2018-05,sales,SP,delivered,1,1,86.42
2018-05,"salgado filho",PR,delivered,2,1,51.8
2018-05,salgueiro,PE,delivered,1,1,40
2018-05,saltinho,SP,delivered,3,2,509
2018-05,salto,SP,delivered,10,10,508.5799999999999
2018-05,"salto de pirapora",SP,delivered,3,2,243.09
2018-05,"salto grande",SP,delivered,1,1,640
2018-05,salvador,BA,delivered,116,95,12104.259999999987
2018-05,salvador,BA,shipped,2,2,175
2018-05,sananduva,RS,delivered,2,2,91.99
2018-05,"santa adelia",SP,delivered,3,2,255.9
2018-05,"santa barbara",MG,delivered,1,1,133.9
2018-05,"santa barbara d'oeste",SP,delivered,11,11,934.14
2018-05,"santa cruz cabralia",BA,delivered,1,1,19.99
2018-05,"santa cruz da conceicao",SP,delivered,1,1,49.9
2018-05,"santa cruz das palmeiras",SP,delivered,1,1,89.99
2018-05,"santa cruz do rio pardo",SP,delivered,3,3,384.89
2018-05,"santa cruz do rio pardo",SP,shipped,1,1,179
2018-05,"santa cruz do sul",RS,delivered,7,3,478.29999999999995
2018-05,"santa fe de goias",GO,delivered,1,1,149.9
2018-05,"santa fe do sul",SP,delivered,2,2,1014
2018-05,"santa gertrudes",SP,canceled,1,1,0
2018-05,"santa gertrudes",SP,delivered,1,1,69.9
2018-05,"santa helena",PR,delivered,1,1,51.45
2018-05,"santa helena de goias",GO,delivered,2,2,81.9
2018-05,"santa isabel",SP,delivered,2,2,255
2018-05,"santa luzia",MG,delivered,9,7,766.6899999999999
2018-05,"santa maria",RS,delivered,20,13,1873.2800000000002
2018-05,"santa maria da vitoria",BA,delivered,2,2,149.99
2018-05,"santa maria de jetiba",ES,delivered,1,1,56.9
2018-05,"santa rita do passa quatro",SP,delivered,1,1,23.99
2018-05,"santa rita do sapucai",MG,delivered,3,3,494.68999999999994
2018-05,"santa rosa",RS,delivered,3,3,338.79
2018-05,"santa rosa de viterbo",SP,delivered,3,2,165.20000000000002
2018-05,"santa teresinha",BA,delivered,1,1,149
2018-05,"santa vitoria",MG,delivered,1,1,69.9
2018-05,"santa vitoria do palmar",RS,delivered,1,1,369
2018-05,santana,AP,delivered,1,1,99.9
2018-05,"santana de parnaiba",SP,canceled,1,1,27.9
2018-05,"santana de parnaiba",SP,delivered,13,12,1387.02
2018-05,"santana do acarau",CE,delivered,1,1,899
2018-05,"santana do livramento",RS,delivered,8,4,374.06000000000006
2018-05,"santana do paraiso",MG,delivered,5,3,1133.4499999999998
2018-05,santarem,PA,delivered,1,1,165
2018-05,santiago,RS,delivered,3,3,162.77
2018-05,"santo andre",SP,delivered,68,65,8764.029999999993
2018-05,"santo andre",SP,invoiced,1,1,194.9
2018-05,"santo angelo",RS,delivered,2,2,129.89
2018-05,"santo antonio da platina",PR,delivered,2,2,140.1
2018-05,"santo antonio de posse",SP,delivered,2,2,2524.4
2018-05,"santo antonio do aventureiro",MG,delivered,1,1,77.99
2018-05,"santo antonio do jardim",SP,shipped,1,1,39.99
2018-05,"santo antonio do monte",MG,delivered,1,1,26.5
2018-05,"santo antonio do pinhal",SP,delivered,1,1,1054
2018-05,"santo antonio dos campos",MG,delivered,1,1,159
2018-05,"santo cristo",RS,delivered,1,1,80
2018-05,"santo expedito do sul",RS,delivered,1,1,209.99
2018-05,santos,SP,delivered,63,50,10131.789999999988
2018-05,"santos dumont",MG,delivered,3,3,408.09999999999997
2018-05,"sao bento do sul",SC,delivered,2,2,585.69
2018-05,"sao bento do una",PE,delivered,1,1,215
2018-05,"sao bernardo do campo",SP,canceled,1,1,119.9
2018-05,"sao bernardo do campo",SP,delivered,72,62,6079.0899999999965
2018-05,"sao borja",RS,delivered,1,1,79.9
2018-05,"sao caetano do sul",SP,delivered,28,27,3125.47
2018-05,"sao carlos",SP,delivered,30,19,2555.0699999999997
2018-05,"sao domingos do norte",ES,delivered,1,1,14.49
2018-05,"sao felix de minas",MG,delivered,1,1,388.9
2018-05,"sao fidelis",RJ,delivered,5,4,280.77000000000004
2018-05,"sao francisco",MG,delivered,1,1,135.9
2018-05,"sao francisco",PB,delivered,1,1,89
2018-05,"sao francisco de itabapoana",RJ,delivered,5,4,182.39000000000001
2018-05,"sao francisco de paula",MG,delivered,1,1,49.9
2018-05,"sao francisco de paula",RS,delivered,1,1,209.99
2018-05,"sao francisco do conde",BA,delivered,1,1,27.9
2018-05,"sao francisco do guapore",RO,delivered,1,1,189.9
2018-05,"sao francisco do sul",SC,delivered,2,1,150
2018-05,"sao gabriel",RS,delivered,2,2,244.8
2018-05,"sao goncalo",RJ,delivered,38,35,3702.13
2018-05,"sao goncalo",RJ,shipped,1,1,25.9
2018-05,"sao gotardo",MG,delivered,1,1,79.9
2018-05,"sao joao",PR,delivered,1,1,29.7
2018-05,"sao joao batista",SC,delivered,2,2,69.59
2018-05,"sao joao da boa vista",SP,delivered,6,4,858.59
2018-05,"sao joao da mata",MG,delivered,1,1,55
2018-05,"sao joao da parauna",GO,delivered,1,1,159.99
2018-05,"sao joao de meriti",RJ,delivered,10,8,1150.08
2018-05,"sao joao del rei",MG,delivered,1,1,32.99
2018-05,"sao joao do paraiso",MG,delivered,1,1,84.9
2018-05,"sao joao do piaui",PI,delivered,3,1,135
2018-05,"sao joao evangelista",MG,delivered,1,1,77.98
2018-05,"sao joao nepomuceno",MG,delivered,9,3,1004.88
2018-05,"sao joaquim da barra",SP,delivered,4,4,519.89
2018-05,"sao joaquim de bicas",MG,delivered,1,1,230
2018-05,"sao jorge",RS,delivered,1,1,63.99
2018-05,"sao jose",SC,delivered,19,14,2538.1600000000003
2018-05,"sao jose da barra",MG,delivered,1,1,20
2018-05,"sao jose da bela vista",SP,delivered,2,1,99.9
2018-05,"sao jose de ribamar",MA,delivered,1,1,129
2018-05,"sao jose do belmonte",PE,delivered,1,1,199
2018-05,"sao jose do calcado",ES,delivered,1,1,54.99
2018-05,"sao jose do goiabal",MG,delivered,1,1,53.9
2018-05,"sao jose do inhacora",RS,delivered,1,1,77.99
2018-05,"sao jose do rio pardo",SP,delivered,7,5,477.68000000000006
2018-05,"sao jose do rio preto",SP,delivered,22,22,2857.4700000000007
2018-05,"sao jose dos campos",SP,delivered,70,60,7511.099999999995
2018-05,"sao jose dos campos",SP,invoiced,2,2,678
2018-05,"sao jose dos pinhais",PR,delivered,18,16,1704.6200000000003
2018-05,"sao leopoldo",RS,delivered,8,7,899.79
2018-05,"sao lourenco",MG,delivered,7,2,998.4
2018-05,"sao lourenco da mata",PE,delivered,1,1,55
2018-05,"sao lourenco do sul",RS,delivered,1,1,196.8
2018-05,"sao ludgero",SC,delivered,2,1,79.4
2018-05,"sao luis",MA,delivered,29,22,6114.18
2018-05,"sao manuel",SP,delivered,3,3,287.70000000000005
2018-05,"sao marcos",RS,delivered,2,2,172.4
2018-05,"sao mateus",ES,delivered,1,1,149.9
2018-05,"sao mateus do sul",PR,delivered,1,1,67
2018-05,"sao miguel",RN,delivered,1,1,99.9
2018-05,"sao miguel arcanjo",SP,delivered,1,1,45
2018-05,"sao miguel do oeste",SC,delivered,2,1,99.8
2018-05,"sao miguel dos campos",AL,delivered,1,1,55
2018-05,"sao paulo",SP,canceled,10,9,1807.3300000000002
2018-05,"sao paulo",SP,delivered,1401,1191,155906.33999999892
2018-05,"sao paulo",SP,invoiced,7,7,1893.6000000000001
2018-05,"sao paulo",SP,processing,2,2,220.48000000000002
2018-05,"sao paulo",SP,shipped,10,9,2352.4700000000003
2018-05,"sao paulo",SP,unavailable,4,4,0
2018-05,"sao pedro",SP,delivered,1,1,49.9
2018-05,"sao pedro do butia",RS,delivered,1,1,99.9
2018-05,"sao raimundo nonato",PI,delivered,3,1,146.7
2018-05,"sao romao",MG,delivered,1,1,39.5
2018-05,"sao roque",SP,delivered,13,12,1766.5000000000002
2018-05,"sao roque do canaa",ES,delivered,1,1,129
2018-05,"sao sebastiao",SP,delivered,4,3,264.69
2018-05,"sao sebastiao da amoreira",PR,delivered,1,1,45
2018-05,"sao sebastiao do alto",RJ,delivered,1,1,55
2018-05,"sao sebastiao do cai",RS,delivered,1,1,126.12
2018-05,"sao sebastiao do paraiso",MG,delivered,4,3,273.79
2018-05,"sao sebastiao do passe",BA,delivered,1,1,104
2018-05,"sao tomas de aquino",MG,delivered,2,1,90
2018-05,"sao tome",RN,delivered,1,1,27.99
2018-05,"sao vicente",SP,delivered,13,12,829.55
2018-05,sapeacu,BA,delivered,1,1,198.9
2018-05,sapiranga,RS,delivered,7,5,1332.69
2018-05,"sapucaia do sul",RS,delivered,1,1,189.9
2018-05,saquarema,RJ,delivered,3,3,109.53
2018-05,saude,BA,delivered,1,1,89.9
2018-05,schroeder,SC,delivered,2,2,470
2018-05,"senador firmino",MG,delivered,1,1,79.9
2018-05,"senador pompeu",CE,delivered,1,1,199
2018-05,"senhora de oliveira",MG,delivered,3,1,105
2018-05,sericita,MG,delivered,1,1,169.99
2018-05,seropedica,RJ,delivered,6,6,669.5899999999999
2018-05,serra,ES,delivered,19,16,1793.9900000000002
2018-05,serra,ES,shipped,1,1,67
2018-05,"serra do ramalho",BA,delivered,1,1,159.9
2018-05,"serra negra",SP,delivered,4,2,1913.8700000000001
2018-05,"serra talhada",PE,delivered,1,1,318.98
2018-05,serrana,SP,delivered,1,1,14.9
2018-05,serrinha,BA,delivered,1,1,35.9
2018-05,sertanopolis,PR,delivered,2,1,398
2018-05,sertaozinho,SP,delivered,9,7,338.37999999999994
2018-05,"sete barras",SP,delivered,2,1,56.9
2018-05,"sete barras",SP,unavailable,1,1,0
2018-05,"sete lagoas",MG,delivered,12,11,1178.8100000000002
2018-05,"simao dias",SE,delivered,1,1,49.99
2018-05,sinop,MT,delivered,8,2,323.82000000000005
2018-05,sinop,MT,unavailable,1,1,0
2018-05,siriji,PE,delivered,1,1,39.99
2018-05,sobral,CE,delivered,3,3,2474.8
2018-05,soledade,RS,delivered,1,1,100
2018-05,sorocaba,SP,canceled,1,1,99.9
2018-05,sorocaba,SP,delivered,66,56,8257.449999999997
2018-05,sorocaba,SP,invoiced,1,1,189.9
2018-05,sumare,SP,delivered,12,10,973.6899999999999
2018-05,sumidouro,RJ,delivered,1,1,88.9
2018-05,suzano,SP,delivered,18,17,2307.5800000000004
2018-05,tabatinga,SP,delivered,1,1,113.9
2018-05,"taboao da serra",SP,delivered,30,24,2888.2700000000004
2018-05,taguai,SP,delivered,1,1,114.9
2018-05,taiacu,SP,delivered,1,1,60.5
2018-05,taio,SC,delivered,1,1,599
2018-05,taiobeiras,MG,delivered,2,1,229.98000000000002
2018-05,taiuva,SP,delivered,5,1,625
2018-05,tambau,SP,delivered,2,2,174.8
2018-05,tanabi,SP,delivered,1,1,44
2018-05,"tangara da serra",MT,delivered,3,3,414.89
2018-05,tanhacu,BA,delivered,1,1,199.7
2018-05,tapejara,RS,delivered,1,1,279.97
2018-05,tapiramuta,BA,delivered,1,1,99.99
2018-05,taquara,RS,delivered,1,1,349
2018-05,taquari,RS,delivered,3,2,445.3
2018-05,taquarituba,SP,delivered,2,2,123.09
2018-05,taquarivai,SP,delivered,1,1,480
2018-05,tatui,SP,delivered,8,8,978.26
2018-05,taua,CE,delivered,2,2,159.44
2018-05,taubate,SP,delivered,23,18,3728.8500000000004
2018-05,"teixeira de freitas",BA,delivered,2,2,398.9
2018-05,tejupa,SP,delivered,1,1,29.99
2018-05,"telemaco borba",PR,delivered,2,2,203.7
2018-05,"teodoro sampaio",SP,delivered,2,2,194.89000000000001
2018-05,"teofilo otoni",MG,delivered,7,4,689.48
2018-05,teresina,PI,delivered,21,18,3436.2400000000007
2018-05,teresina,PI,shipped,1,1,169.99
2018-05,teresopolis,RJ,delivered,8,7,1026.02
2018-05,teutonia,RS,delivered,2,2,181.55
2018-05,tiete,SP,delivered,2,2,188.39000000000001
2018-05,tijucas,SC,delivered,2,2,193.89
2018-05,timbauba,PE,delivered,1,1,93.8
2018-05,timbo,SC,delivered,6,5,388.89
2018-05,timoteo,MG,delivered,2,2,131.69
2018-05,tocantinopolis,TO,delivered,1,1,19.89
2018-05,tocantins,MG,delivered,1,1,12.49
2018-05,tocos,RJ,delivered,2,2,338.9
2018-05,toledo,PR,delivered,4,4,487.98
2018-05,tramandai,RS,delivered,2,2,188.9
2018-05,trancoso,BA,delivered,1,1,84
2018-05,travessao,RJ,delivered,1,1,86.9
2018-05,tremembe,SP,delivered,1,1,17.99
2018-05,"tres coracoes",MG,delivered,4,3,212.7
2018-05,"tres coracoes",MG,unavailable,1,1,0
2018-05,"tres coroas",RS,delivered,1,1,159.49
2018-05,"tres fronteiras",SP,delivered,1,1,135.9
2018-05,"tres marias",MG,delivered,1,1,50.99
2018-05,"tres pontas",MG,invoiced,1,1,65.5
2018-05,"tres rios",RJ,delivered,4,4,449.69000000000005
2018-05,"treze tilias",SC,delivered,2,1,197.25
2018-05,trindade,GO,delivered,2,2,213.99
2018-05,trindade,PE,delivered,1,1,594.9
2018-05,"trindade do sul",RS,delivered,1,1,449
2018-05,"trombudo central",SC,delivered,1,1,63
2018-05,tubarao,SC,delivered,5,5,508.78999999999996
2018-05,tucano,BA,delivered,2,2,181
2018-05,tucurui,PA,delivered,1,1,1209
2018-05,tunapolis,SC,delivered,1,1,315.39
2018-05,tupa,SP,delivered,6,6,1408.88
2018-05,tupaciguara,MG,delivered,1,1,109.9
2018-05,tuparece,MG,delivered,1,1,13.5
2018-05,"tupi paulista",SP,delivered,1,1,99.99
2018-05,turmalina,MG,delivered,1,1,199
2018-05,turmalina,SP,delivered,1,1,28
2018-05,uba,MG,delivered,5,5,408.14
2018-05,ubai,MG,delivered,1,1,43.5
2018-05,ubaira,BA,delivered,1,1,369
2018-05,ubaporanga,MG,delivered,1,1,100
2018-05,ubata,BA,delivered,3,1,144
2018-05,ubatuba,SP,delivered,8,7,512.9399999999999
2018-05,uberaba,MG,canceled,4,1,855.6
2018-05,uberaba,MG,delivered,17,14,1427.8799999999999
2018-05,uberlandia,MG,delivered,26,24,2430.9699999999993
2018-05,uberlandia,MG,shipped,1,1,169
2018-05,uchoa,SP,delivered,1,1,102.74
2018-05,uibai,BA,delivered,1,1,330
2018-05,umuarama,PR,delivered,5,5,419.69000000000005
2018-05,una,BA,delivered,1,1,158
2018-05,unai,MG,delivered,2,2,398.9
2018-05,"uniao da vitoria",PR,delivered,2,2,413.84000000000003
2018-05,urai,PR,delivered,1,1,142
2018-05,uruacu,GO,delivered,2,2,181.4
2018-05,uruguaiana,RS,delivered,3,3,84.99000000000001
2018-05,valenca,BA,delivered,6,4,530.14
2018-05,valenca,RJ,delivered,1,1,113.9
2018-05,valente,BA,delivered,1,1,170.3
2018-05,valinhos,SP,canceled,1,1,44.9
2018-05,valinhos,SP,delivered,18,17,1996.9700000000005
2018-05,"vargem grande do sul",SP,delivered,2,2,130.99
2018-05,"vargem grande paulista",SP,delivered,4,2,539.81
2018-05,varginha,MG,delivered,5,5,447.88
2018-05,"varzea alegre",CE,delivered,1,1,124.3
2018-05,"varzea da palma",MG,delivered,1,1,299.99
2018-05,"varzea grande",MT,delivered,7,6,755.5799999999999
2018-05,"varzea paulista",SP,delivered,11,10,2715.8900000000003
2018-05,"varzea paulista",SP,unavailable,1,1,0
2018-05,vassouras,RJ,delivered,4,4,1212.85
2018-05,"venda nova do imigrante",ES,delivered,3,1,217
2018-05,ventania,PR,delivered,1,1,56.97
2018-05,"vera cruz do oeste",PR,delivered,1,1,87.67
2018-05,veranopolis,RS,delivered,1,1,75.9
2018-05,vespasiano,MG,delivered,2,2,144.54
2018-05,viamao,RS,delivered,4,4,340.79
2018-05,viana,ES,delivered,2,2,117.78999999999999
2018-05,vicosa,MG,delivered,12,7,1925.56
2018-05,"victor graeff",RS,delivered,1,1,109.9
2018-05,videira,SC,delivered,3,3,448.9
2018-05,"vila dos cabanos",PA,delivered,1,1,93
2018-05,"vila muriqui",RJ,delivered,1,1,129.9
2018-05,"vila velha",ES,delivered,26,24,2644.5500000000006
2018-05,vinhedo,SP,delivered,9,8,806.31
2018-05,vinhedo,SP,invoiced,1,1,32
2018-05,viradouro,SP,delivered,1,1,29.99
2018-05,virgolandia,MG,delivered,1,1,188
2018-05,"visconde do rio branco",MG,delivered,1,1,21.9
2018-05,"vista alegre do alto",SP,delivered,1,1,54
2018-05,vitoria,ES,delivered,31,27,5229.62
2018-05,vitoria,ES,invoiced,1,1,284.99
2018-05,"vitoria da conquista",BA,delivered,4,4,361.25
2018-05,"vitoria de santo antao",PE,delivered,1,1,535
2018-05,"volta redonda",RJ,delivered,13,13,1517.8800000000003
2018-05,votorantim,SP,delivered,7,6,430.45
2018-05,votuporanga,SP,delivered,13,10,1648.88
2018-05,xavantina,SC,delivered,1,1,49.9
2018-05,xaxim,SC,delivered,1,1,510
2018-06,abaete,MG,delivered,2,2,354.9
2018-06,"abelardo luz",SC,delivered,1,1,119
2018-06,"abreu e lima",PE,delivered,2,1,499.89
2018-06,acailandia,MA,delivered,1,1,60
2018-06,acegua,RS,delivered,1,1,110
2018-06,acreuna,GO,delivered,3,2,179.79000000000002
2018-06,adamantina,SP,delivered,4,3,907.8900000000001
2018-06,"afogados da ingazeira",PE,delivered,1,1,133
2018-06,"agua boa",MT,delivered,4,3,229.7
2018-06,"aguas da prata",SP,delivered,4,2,218.7
2018-06,"aguas de lindoia",SP,delivered,2,2,229.8
2018-06,"aguas vermelhas",MG,delivered,3,1,279.70000000000005
2018-06,agudos,SP,delivered,2,2,64.89
2018-06,aimores,MG,delivered,1,1,99.49
2018-06,aiuruoca,MG,delivered,1,1,125
2018-06,alcinopolis,MS,delivered,4,3,124.7
2018-06,alegre,ES,delivered,3,2,189.8
2018-06,alegrete,RS,delivered,4,3,1449.6900000000003
2018-06,"alem paraiba",MG,delivered,2,2,84.99
2018-06,alexandria,RN,delivered,1,1,49.9
2018-06,alexania,GO,delivered,1,1,39.9
2018-06,alfenas,MG,delivered,5,4,356.9
2018-06,"alfredo chaves",ES,delivered,1,1,249.9
2018-06,altamira,PA,delivered,2,2,142.85
2018-06,altaneira,CE,delivered,1,1,99.9
2018-06,alterosa,MG,delivered,1,1,169.9
2018-06,altinho,PE,delivered,1,1,13.9
2018-06,"alto paraiso de goias",GO,delivered,2,1,42.89
2018-06,"alto rio novo",ES,delivered,2,2,266.5
2018-06,aluminio,SP,delivered,1,1,59.9
2018-06,"alvaro de carvalho",SP,delivered,1,1,199
2018-06,alvinopolis,MG,delivered,1,1,29.9
2018-06,alvorada,RS,delivered,2,2,146.89
2018-06,amambai,MS,delivered,1,1,27.9
2018-06,americana,SP,delivered,18,17,2362.6400000000003
2018-06,amparo,SP,delivered,6,5,331.63
2018-06,ampere,PR,delivered,1,1,104.99
2018-06,analandia,SP,delivered,1,1,185.03
2018-06,ananindeua,PA,delivered,4,4,938.97
2018-06,anapolis,GO,delivered,5,5,711.3199999999999
2018-06,andradina,SP,delivered,1,1,49.9
2018-06,"angra dos reis",RJ,delivered,4,4,380.47
2018-06,anicuns,GO,delivered,1,1,76.5
2018-06,antonina,PR,delivered,1,1,89.9
2018-06,"antonio carlos",MG,delivered,1,1,29.9
2018-06,aparecida,SP,delivered,1,1,59.99
2018-06,"aparecida de goiania",GO,delivered,7,7,1311.6100000000001
2018-06,"aparecida do rio negro",TO,delivered,1,1,115
2018-06,aperibe,RJ,delivered,1,1,349.97
2018-06,apiuna,SC,delivered,1,1,558.9
2018-06,apucarana,PR,delivered,4,2,311.70000000000005
2018-06,aracaju,SE,delivered,24,20,2608.830000000001
2018-06,aracaju,SE,shipped,2,2,398.97
2018-06,aracati,CE,delivered,1,1,399
2018-06,aracatuba,SP,delivered,10,10,2327.44
2018-06,arace,ES,delivered,1,1,26.4
2018-06,aracoiaba,CE,delivered,1,1,319
2018-06,"aracoiaba da serra",SP,delivered,1,1,114.9
2018-06,aracruz,ES,delivered,1,1,59.99
2018-06,aracuai,MG,delivered,1,1,129
2018-06,aragarcas,GO,delivered,1,1,30.99
2018-06,araguaina,TO,delivered,1,1,429
2018-06,araguari,MG,delivered,8,7,1806.1500000000003
2018-06,araguatins,TO,delivered,1,1,214
2018-06,arapiraca,AL,delivered,1,1,114.9
2018-06,arapongas,PR,delivered,2,2,154
2018-06,arapoti,PR,delivered,1,1,69
2018-06,araraquara,SP,canceled,1,1,86.42
2018-06,araraquara,SP,delivered,13,7,936.6300000000001
2018-06,araras,SP,delivered,8,8,664.5
2018-06,arari,MA,delivered,1,1,109.8
2018-06,ararica,RS,delivered,1,1,18
2018-06,araruama,RJ,delivered,1,1,25
2018-06,araucaria,PR,delivered,6,4,357.32
2018-06,araxa,MG,delivered,4,4,545.98
2018-06,arcos,MG,delivered,2,2,509.65
2018-06,areal,RJ,delivered,1,1,30.9
2018-06,"areia branca",RN,delivered,1,1,39
2018-06,areias,SP,delivered,1,1,44
2018-06,arinos,MG,delivered,2,2,124.47999999999999
2018-06,aripuana,MT,delivered,1,1,41
2018-06,"armacao dos buzios",RJ,delivered,3,3,1329.88
2018-06,"arraial d'ajuda",BA,delivered,1,1,84.99
2018-06,"arraial d'ajuda",BA,shipped,1,1,185
2018-06,"arraial do cabo",RJ,delivered,1,1,359.99
2018-06,"arroio do sal",RS,delivered,2,1,97.3
2018-06,"artur nogueira",SP,delivered,8,7,1173.88
2018-06,aruja,SP,delivered,5,4,132.26
2018-06,assai,PR,delivered,1,1,312.89
2018-06,assis,SP,delivered,2,1,37.8
2018-06,"astolfo dutra",MG,delivered,2,1,99.9
2018-06,atibaia,SP,delivered,11,8,695.67
2018-06,aurea,RS,delivered,1,1,204.5
2018-06,auriflama,SP,delivered,1,1,89.19
2018-06,avare,SP,delivered,9,5,1319.7000000000003
2018-06,"bady bassitt",SP,delivered,3,2,117.9
2018-06,baependi,MG,delivered,2,2,204.65
2018-06,bage,RS,delivered,4,4,1746.1
2018-06,baianopolis,BA,delivered,1,1,364
2018-06,"baixo guandu",ES,delivered,1,1,305.9
2018-06,balbinos,SP,delivered,1,1,55.32
2018-06,"balneario camboriu",SC,delivered,7,5,489.17999999999995
2018-06,bambui,MG,delivered,4,3,1023.65
2018-06,"bandeirantes do tocantins",TO,delivered,1,1,29.99
2018-06,barbacena,MG,delivered,13,9,1125.08
2018-06,barcarena,PA,delivered,1,1,129.9
2018-06,"barra bonita",SP,delivered,1,1,71.9
2018-06,"barra da estiva",BA,delivered,1,1,29.9
2018-06,"barra de guabiraba",PE,delivered,1,1,120
2018-06,"barra de sao joao",RJ,delivered,1,1,359.9
2018-06,"barra do garcas",MT,delivered,1,1,72.99
2018-06,"barra do tarrachil",BA,delivered,2,2,223.9
2018-06,"barra mansa",RJ,delivered,7,7,511.13
2018-06,barracao,RS,delivered,1,1,72.5
2018-06,barreiras,BA,delivered,2,2,994.9
2018-06,barreiros,PE,delivered,1,1,129.16
2018-06,barretos,SP,delivered,3,3,298.99
2018-06,barrinha,SP,delivered,1,1,129
2018-06,barueri,SP,delivered,37,32,3796.520000000001
2018-06,barueri,SP,shipped,1,1,94.99
2018-06,barueri,SP,unavailable,1,1,0
2018-06,bastos,SP,delivered,2,2,139.6
2018-06,batatais,SP,delivered,1,1,27.9
2018-06,bauru,SP,delivered,27,25,4360.77
2018-06,bebedouro,SP,delivered,4,4,203.10000000000002
2018-06,"bela vista do paraiso",PR,delivered,1,1,109.9
2018-06,belem,PA,delivered,31,26,5280.359999999998
2018-06,"belford roxo",RJ,delivered,6,6,444.91999999999996
2018-06,"belo campo",BA,delivered,1,1,12.99
2018-06,"belo horizonte",MG,canceled,2,1,90
2018-06,"belo horizonte",MG,delivered,218,183,28461.36000000006
2018-06,"belo jardim",PE,delivered,2,1,279.8
2018-06,"belo oriente",MG,delivered,6,1,360
2018-06,"belo vale",MG,delivered,1,1,65.9
2018-06,"bento goncalves",RS,delivered,1,1,34.9
2018-06,"bernardino de campos",SP,delivered,1,1,17.5
2018-06,bertioga,SP,delivered,3,3,314.9
2018-06,betim,MG,delivered,17,16,1763.2900000000004
2018-06,biguacu,SC,delivered,1,1,253.9
2018-06,bilac,SP,delivered,4,2,279.84999999999997
2018-06,birigui,SP,delivered,3,3,348.8
2018-06,biritiba-mirim,SP,delivered,1,1,110.89
2018-06,blumenau,SC,delivered,14,14,3098.53
2018-06,"boa esperanca do sul",SP,delivered,1,1,139.9
2018-06,"boa vista",RR,delivered,7,5,1331.9899999999998
2018-06,"boa vista da aparecida",PR,delivered,1,1,29.99
2018-06,"boca da mata",AL,delivered,1,1,119.98
2018-06,bocaina,PI,delivered,1,1,114.9
2018-06,bofete,SP,delivered,2,1,115.8
2018-06,boituva,SP,delivered,5,5,1073.9
2018-06,"bom conselho",PE,delivered,1,1,149.9
2018-06,"bom despacho",MG,delivered,1,1,124.9
2018-06,"bom jesus do itabapoana",RJ,delivered,4,1,790
2018-06,"bom jesus dos perdoes",SP,delivered,1,1,109.99
2018-06,"bom retiro",SC,delivered,1,1,70
2018-06,"bonfim paulista",SP,delivered,2,2,83.9
2018-06,boninal,BA,delivered,1,1,57.9
2018-06,boquim,SE,shipped,1,1,163.9
2018-06,botucatu,SP,delivered,11,11,2896.9100000000003
2018-06,"braco do norte",SC,delivered,1,1,499.9
2018-06,braganca,PA,delivered,1,1,169
2018-06,"braganca paulista",SP,delivered,10,9,1561.5900000000001
2018-06,brasilia,DF,delivered,160,147,19246.820000000007
2018-06,brasilia,DF,shipped,3,3,738.61
2018-06,"brasilia de minas",MG,delivered,1,1,94
2018-06,brazopolis,MG,delivered,1,1,93
2018-06,"breu branco",PA,delivered,1,1,99.75
2018-06,brodowski,SP,delivered,3,2,157
2018-06,brotas,SP,delivered,1,1,35
2018-06,brumadinho,MG,delivered,1,1,110
2018-06,brumado,BA,delivered,1,1,42
2018-06,brusque,SC,delivered,1,1,109.99
2018-06,buri,SP,delivered,1,1,155
2018-06,buriticupu,MA,delivered,2,1,318.99
2018-06,buritis,MG,delivered,1,1,89.9
2018-06,butia,RS,delivered,1,1,264
2018-06,cabedelo,PB,delivered,1,1,195
2018-06,"cabo de santo agostinho",PE,delivered,1,1,80
2018-06,"cabo frio",RJ,canceled,1,1,229.9
2018-06,"cabo frio",RJ,delivered,3,3,675.55
2018-06,cabrobo,PE,delivered,1,1,144.99
2018-06,cacador,SC,delivered,1,1,129
2018-06,cacapava,SP,delivered,7,5,1255
2018-06,caceres,MT,delivered,5,3,321.19
