YM,brand,product,category,pu,rev
2020-10,,252240,electronics.tablet,1,12.22
2020-10,,252454,electronics.tablet,1,10.95
2020-10,,252464,electronics.tablet,2,6.28
2020-10,,254542,,3,70.35
2020-10,,254544,,1,10.68
2020-10,,255919,,6,9.42
2020-10,,257262,,1,18.57
2020-10,,261142,,1,77.66
2020-10,,261143,,1,55.78
2020-10,,261360,stationery.cartrige,1,25.78
2020-10,,261679,stationery.cartrige,1,135.34
2020-10,,266161,,1,9.71
2020-10,,266402,stationery.cartrige,1,31.11
2020-10,,268373,stationery.cartrige,1,152.12
2020-10,,268470,,1,13.63
2020-10,,270610,,1,37.78
2020-10,,271031,,1,1.57
2020-10,,275338,stationery.cartrige,2,271.46000000000004
2020-10,,276301,,1,11.89
2020-10,,281914,stationery.cartrige,1,70.57
2020-10,,286772,,2,17.4
2020-10,,287525,,48,654.5000000000008
2020-10,,287531,,1,10.11
2020-10,,291222,stationery.battery,1,8.79
2020-10,,293465,,1,58.66
2020-10,,293468,,3,442.74000000000007
2020-10,,293713,,3,187.68
2020-10,,294932,stationery.cartrige,1,68.41
2020-10,,294940,stationery.cartrige,1,22.94
2020-10,,294941,stationery.cartrige,1,22.08
2020-10,,295650,stationery.cartrige,1,41.11
2020-10,,295801,stationery.cartrige,1,13.4
2020-10,,301208,,2,19.58
2020-10,,301579,,1,1.57
2020-10,,301663,,1,40.89
2020-10,,301666,,2,180.76
2020-10,,301675,,3,99.06
2020-10,,303769,,1,10.1
2020-10,,303771,,4,302.7
2020-10,,304503,,1,67.74
2020-10,,306696,,2,36.96
2020-10,,306803,,1,7.67
2020-10,,306844,,1,10.4
2020-10,,307028,,1,11.11
2020-10,,312028,,1,36.02
2020-10,,316413,,1,111.92
2020-10,,324184,computers.desktop,1,76.03
2020-10,,328731,,1,25.57
2020-10,,331556,computers.notebook,1,25.63
2020-10,,331558,computers.notebook,1,14.86
2020-10,,333069,appliances.personal.massager,9,553.41
2020-10,,334905,electronics.telephone,3,30.240000000000002
2020-10,,335069,electronics.tablet,1,15.87
2020-10,,335766,,1,13.02
2020-10,,335781,,3,105.56
2020-10,,335932,,1,11.75
2020-10,,335933,,1,25.4
2020-10,,336008,,2,28.38
2020-10,,336673,,1,9.81
2020-10,,337131,,1,15.87
2020-10,,337203,,1,20.32
2020-10,,337785,electronics.telephone,2,3.14
2020-10,,337891,electronics.telephone,2,34.6
2020-10,,338571,electronics.telephone,1,11.11
2020-10,,338823,computers.notebook,1,328.86
2020-10,,338824,computers.notebook,1,56.35
2020-10,,341264,,1,11.9
2020-10,,347498,,1,12.92
2020-10,,348565,electronics.tablet,2,21.68
2020-10,,348567,electronics.tablet,1,4.29
2020-10,,349786,,1,37.62
2020-10,,349798,,1,13.49
2020-10,,353831,stationery.cartrige,1,10.43
2020-10,,362329,electronics.tablet,1,1.57
2020-10,,364200,computers.components.power_supply,1,37.02
2020-10,,367044,computers.peripherals.printer,1,34.66
2020-10,,367084,stationery.cartrige,1,14.76
2020-10,,367117,stationery.cartrige,1,12.59
2020-10,,367119,stationery.cartrige,2,24.96
2020-10,,367123,computers.peripherals.printer,4,123.32
2020-10,,367139,stationery.cartrige,1,29.34
2020-10,,367306,stationery.cartrige,1,16.44
2020-10,,367307,stationery.cartrige,2,50.19
2020-10,,367548,stationery.cartrige,1,24.3
2020-10,,367956,stationery.cartrige,2,616.47
2020-10,,368667,,4,71.6
2020-10,,368732,,2,19.14
2020-10,,370075,stationery.cartrige,1,85.84
2020-10,,376533,electronics.telephone,1,11.11
2020-10,,377861,electronics.tablet,1,10.32
2020-10,,378742,computers.notebook,1,17.46
2020-10,,379976,construction.tools.screw,1,11.11
2020-10,,382439,stationery.cartrige,1,13.97
2020-10,,392768,stationery.cartrige,1,53.6
2020-10,,399783,computers.notebook,1,25.63
2020-10,,401301,electronics.tablet,1,17.78
2020-10,,401383,stationery.cartrige,1,44.03
2020-10,,402926,electronics.tablet,1,65.1
2020-10,,402953,electronics.tablet,1,11.43
2020-10,,404142,computers.peripherals.printer,1,85.68
2020-10,,406709,electronics.telephone,1,9.84
2020-10,,408472,stationery.cartrige,5,112.64
2020-10,,408752,,1,4.63
2020-10,,411268,,2,13.36
2020-10,,411299,,1,11.9
2020-10,,411373,,1,14.29
2020-10,,412366,computers.notebook,2,89.84
2020-10,,412853,stationery.cartrige,4,95.52
2020-10,,423011,appliances.environment.air_heater,1,32.7
2020-10,,427990,stationery.cartrige,1,142.72
2020-10,,429553,electronics.tablet,1,13.02
2020-10,,429555,electronics.tablet,1,13.02
2020-10,,429556,electronics.tablet,1,13.02
2020-10,,430649,construction.tools.drill,1,75.79
2020-10,,431330,stationery.cartrige,1,17.37
2020-10,,431332,stationery.cartrige,3,86.85000000000001
2020-10,,452018,auto.accessories.alarm,1,40
2020-10,,454079,,1,12.62
2020-10,,454088,,1,15.7
2020-10,,454726,,1,1.57
2020-10,,454794,,1,10.29
2020-10,,455054,furniture.living_room.shelving,1,54.6
2020-10,,455066,furniture.living_room.shelving,4,97.14
2020-10,,455067,furniture.living_room.shelving,4,64.76
2020-10,,455068,furniture.living_room.shelving,2,35.56
2020-10,,455069,furniture.living_room.shelving,2,55.71
2020-10,,455078,furniture.living_room.shelving,5,135.7
2020-10,,455088,furniture.living_room.shelving,1,30.16
2020-10,,455097,furniture.living_room.shelving,3,50.04
2020-10,,455101,furniture.living_room.shelving,1,24.1
2020-10,,456517,,1,96.9
2020-10,,460490,computers.peripherals.printer,2,155.56
2020-10,,462272,computers.peripherals.keyboard,1,25.48
2020-10,,466092,electronics.tablet,1,10.03
2020-10,,470487,computers.peripherals.printer,1,139.13
2020-10,,470796,electronics.tablet,1,15.87
2020-10,,471570,,1,40.16
2020-10,,473968,,1,17.57
2020-10,,476512,stationery.cartrige,1,27.73
2020-10,,478332,stationery.cartrige,1,169.9
2020-10,,481881,,2,106.33
2020-10,,482936,stationery.cartrige,1,22.24
2020-10,,482937,stationery.cartrige,1,18.4
2020-10,,491348,electronics.audio.acoustic,1,9.92
2020-10,,498531,electronics.telephone,1,3.14
2020-10,,498710,,1,14.29
2020-10,,526699,,1,45.02
2020-10,,526777,stationery.cartrige,1,11.03
2020-10,,526807,computers.peripherals.printer,2,34.88
2020-10,,526924,computers.peripherals.printer,1,52.53
2020-10,,532319,stationery.cartrige,1,23.02
2020-10,,543308,,1,15.17
2020-10,,546532,construction.tools.welding,1,231.12
2020-10,,546540,construction.tools.welding,1,702.84
2020-10,,546590,,1,31.87
2020-10,,546758,electronics.telephone,6,224.75999999999996
2020-10,,546873,computers.notebook,1,95.85
2020-10,,564525,construction.tools.soldering,1,32.54
2020-10,,564540,construction.tools.soldering,1,43.68
2020-10,,564542,construction.tools.soldering,1,50.13
2020-10,,564596,construction.tools.soldering,1,24.92
2020-10,,564615,construction.tools.soldering,1,58.25
2020-10,,564619,construction.tools.soldering,4,274.28
2020-10,,564710,construction.tools.soldering,1,75.71
2020-10,,564712,construction.tools.soldering,1,24.92
2020-10,,564740,,6,69.36
2020-10,,564773,,2,25.96
2020-10,,564832,,3,115.06000000000003
2020-10,,564878,,1,9.37
2020-10,,568459,stationery.cartrige,1,23.81
2020-10,,568510,stationery.cartrige,1,19.1
2020-10,,572152,,3,184.29
2020-10,,572153,,1,111.43
2020-10,,575995,computers.components.power_supply,1,37.59
2020-10,,577995,,1,10.24
2020-10,,578004,,1,12.41
2020-10,,578581,,1,1.57
2020-10,,578614,,1,14.57
2020-10,,578880,,1,43.86
2020-10,,582060,electronics.tablet,1,16.67
2020-10,,582069,electronics.tablet,1,30.16
2020-10,,584478,,2,6.04
2020-10,,586369,computers.peripherals.printer,1,360.37
2020-10,,586495,stationery.cartrige,1,230.5
2020-10,,586659,electronics.tablet,1,5.72
2020-10,,586661,electronics.tablet,1,12.86
2020-10,,586830,electronics.telephone,1,10.71
2020-10,,589667,stationery.cartrige,1,71.16
2020-10,,589872,,1,23.84
2020-10,,590793,stationery.cartrige,1,17.32
2020-10,,591316,,1,30
2020-10,,594160,electronics.tablet,2,42.87
2020-10,,594180,electronics.tablet,2,46.68
2020-10,,595594,auto.accessories.parktronic,1,26.19
2020-10,,595596,auto.accessories.parktronic,1,26.19
2020-10,,596573,computers.peripherals.printer,1,163.02
2020-10,,596574,computers.peripherals.printer,1,103.88
2020-10,,596575,computers.peripherals.printer,2,244.53000000000003
2020-10,,596576,computers.peripherals.printer,1,163.02
2020-10,,596809,,1,17.33
2020-10,,596815,,1,17.19
2020-10,,596977,electronics.telephone,1,4.95
2020-10,,599547,computers.peripherals.printer,3,129
2020-10,,599907,electronics.telephone,2,20.32
2020-10,,601847,electronics.tablet,2,31.36
2020-10,,604838,stationery.cartrige,1,176.28
2020-10,,606015,stationery.cartrige,3,68.88
2020-10,,606016,stationery.cartrige,2,30.6
2020-10,,606194,stationery.cartrige,1,70.57
2020-10,,606198,stationery.cartrige,1,70.57
2020-10,,606224,,2,39.68
2020-10,,606373,stationery.cartrige,1,24.8
2020-10,,608114,computers.notebook,3,75.88000000000001
2020-10,,610022,computers.notebook,1,28
2020-10,,610045,,1,8.22
2020-10,,612095,electronics.telephone,1,3.67
2020-10,,623423,,1,80.51
2020-10,,628094,computers.notebook,1,72.38
2020-10,,630668,,1,18.9
2020-10,,630752,stationery.cartrige,1,92.82000000000001
2020-10,,631055,,1,25.4
2020-10,,631155,computers.components.hdd,1,347.94
2020-10,,635024,electronics.telephone,1,13.71
2020-10,,635112,computers.peripherals.printer,2,94.45
2020-10,,635117,stationery.cartrige,1,254.16
2020-10,,636610,computers.notebook,5,465.75
2020-10,,638790,stationery.cartrige,4,74.3
2020-10,,640617,computers.peripherals.printer,2,52.47
2020-10,,640642,computers.peripherals.printer,1,20.22
2020-10,,640785,computers.peripherals.printer,1,210.62
2020-10,,640799,computers.peripherals.printer,1,124.08
2020-10,,643137,computers.peripherals.printer,1,1.57
2020-10,,643237,computers.peripherals.printer,1,10.98
2020-10,,643298,computers.peripherals.printer,1,11.84
2020-10,,643315,computers.peripherals.printer,3,63.78000000000001
2020-10,,643319,stationery.cartrige,1,18.1
2020-10,,643320,stationery.cartrige,1,18.1
2020-10,,643321,stationery.cartrige,1,18.1
2020-10,,643324,stationery.cartrige,1,18.1
2020-10,,643482,,2,20.16
2020-10,,643715,electronics.tablet,1,5
2020-10,,644095,,1,48.3
2020-10,,648700,,1,31.11
2020-10,,648961,,1,1.57
2020-10,,651077,computers.notebook,1,46.75
2020-10,,651562,construction.tools.soldering,1,50.79
2020-10,,651683,computers.peripherals.printer,1,82.83
2020-10,,651684,computers.peripherals.printer,2,192.39
2020-10,,651888,computers.peripherals.printer,2,751.12
2020-10,,654926,auto.accessories.parktronic,1,21.59
2020-10,,654929,auto.accessories.parktronic,2,43.5
2020-10,,659620,stationery.cartrige,1,33.54
2020-10,,661454,,1,11.41
2020-10,,665180,,1,15.87
2020-10,,665345,,13,31.400000000000002
2020-10,,665355,,1,13.71
2020-10,,666781,,3,1893.3600000000001
2020-10,,666890,stationery.cartrige,4,70.55
2020-10,,668723,,1,209.7
2020-10,,673298,electronics.tablet,1,16.19
2020-10,,682695,electronics.audio.acoustic,1,56.56
2020-10,,689315,electronics.telephone,1,3.14
2020-10,,696425,appliances.kitchen.mixer,1,32.37
2020-10,,701768,stationery.cartrige,2,36.22
2020-10,,705608,,1,50.03
2020-10,,721931,stationery.cartrige,1,12.7
2020-10,,721985,,1,10.32
2020-10,,722072,,1,11.52
2020-10,,722163,stationery.cartrige,1,53.67
2020-10,,722186,electronics.telephone,1,3.14
2020-10,,722602,,1,28.57
2020-10,,725146,stationery.cartrige,2,65.62
2020-10,,725919,computers.notebook,1,24.92
2020-10,,730136,computers.notebook,1,13.29
2020-10,,730503,computers.notebook,1,39.68
2020-10,,731366,electronics.telephone,1,12.22
2020-10,,733290,computers.peripherals.printer,1,33.56
2020-10,,733896,electronics.telephone,2,20.96
2020-10,,735728,electronics.telephone,1,9.76
2020-10,,743060,,1,18.37
2020-10,,743218,construction.tools.soldering,1,116.98
2020-10,,743392,construction.tools.screw,1,11.25
2020-10,,743612,stationery.cartrige,1,15.26
2020-10,,748873,,1,42.38
2020-10,,748879,,2,639.36
2020-10,,749087,,1,66.19
2020-10,,749385,,1,17.32
2020-10,,751826,,1,58.41
2020-10,,752137,,1,55.41
2020-10,,752240,computers.components.hdd,1,140.02
2020-10,,757083,computers.components.hdd,1,13.81
2020-10,,757085,,2,33.96
2020-10,,757553,electronics.tablet,1,13.33
2020-10,,757629,stationery.cartrige,1,17.92
2020-10,,758368,electronics.telephone,1,10.16
2020-10,,768391,,1,93.4
2020-10,,770043,,2,23.8
2020-10,,770071,electronics.telephone,1,10.32
2020-10,,770361,computers.notebook,1,28.25
2020-10,,775146,electronics.telephone,1,7.8500000000000005
2020-10,,775399,,1,20.19
2020-10,,775400,,1,15.08
2020-10,,777998,electronics.telephone,1,1.57
2020-10,,778037,,1,16.19
2020-10,,778118,,1,11.9
2020-10,,779512,computers.components.hdd,1,14.86
2020-10,,788960,construction.tools.drill,1,525.5699999999999
2020-10,,790829,,1,1.57
2020-10,,798536,stationery.cartrige,1,19.98
2020-10,,798649,,2,46.48
2020-10,,802521,electronics.telephone,1,20.48
2020-10,,802811,stationery.cartrige,8,644.7000000000002
2020-10,,803045,electronics.audio.headphone,1,118.57
2020-10,,810527,stationery.cartrige,1,112.54
2020-10,,810546,electronics.telephone,1,11.27
2020-10,,812425,,1,24.92
2020-10,,816889,computers.notebook,1,24.6
2020-10,,817053,stationery.cartrige,1,24.98
2020-10,,817230,electronics.telephone,1,36.660000000000004
2020-10,,820328,computers.notebook,1,38.1
2020-10,,820437,computers.components.cooler,1,15.87
2020-10,,821628,stationery.cartrige,5,141.84
2020-10,,822884,,1,108.35
2020-10,,827635,computers.components.hdd,1,260.42
2020-10,,831115,computers.components.cooler,1,15.4
2020-10,,835353,,1,15.38
2020-10,,835364,,1,15.87
2020-10,,835368,,1,15.08
2020-10,,838304,computers.components.cooler,1,7
2020-10,,841974,computers.notebook,1,24.92
2020-10,,842260,computers.notebook,1,33.96
2020-10,,842262,computers.notebook,2,75.24
2020-10,,842329,computers.notebook,5,123.34000000000002
2020-10,,842550,computers.peripherals.printer,1,19.97
2020-10,,846665,computers.peripherals.mouse,1,112.54
2020-10,,846710,stationery.cartrige,1,28.63
2020-10,,846923,electronics.telephone,1,1.57
2020-10,,850530,,1,612.2
2020-10,,852409,computers.peripherals.printer,1,59.4
2020-10,,852934,computers.peripherals.printer,1,20.51
2020-10,,854686,,1,21.72
2020-10,,854911,,3,133.35
2020-10,,856894,electronics.audio.headphone,1,14.6
2020-10,,857304,,1,12.21
2020-10,,859899,computers.peripherals.mouse,1,91.89
2020-10,,864162,,1,565.1
2020-10,,864811,electronics.telephone,1,2.86
2020-10,,865343,computers.peripherals.monitor,1,70.95
2020-10,,873690,computers.components.power_supply,1,57.13
2020-10,,873936,electronics.telephone,1,21.9
2020-10,,874127,electronics.telephone,1,47.86
2020-10,,876808,,1,11.9
2020-10,,876817,,1,21.48
2020-10,,879367,computers.components.tv_tuner,1,316.34
2020-10,,885956,electronics.telephone,1,12.22
2020-10,,888152,electronics.telephone,1,30.48
2020-10,,888783,computers.components.hdd,3,415.09999999999997
2020-10,,888784,computers.components.hdd,1,133.92
2020-10,,894260,electronics.telephone,1,12.38
2020-10,,894539,,1,2.86
2020-10,,894801,electronics.telephone,1,68.25
2020-10,,894852,electronics.telephone,1,12.86
2020-10,,894924,computers.notebook,1,48.41
2020-10,,894976,electronics.telephone,1,8.29
2020-10,,895077,electronics.telephone,1,11.27
2020-10,,895198,,1,8.22
2020-10,,897691,,1,107.3
2020-10,,897695,,1,210.88
2020-10,,902576,computers.components.hdd,1,55.71
2020-10,,903269,electronics.tablet,1,7.86
2020-10,,904154,auto.accessories.radar,4,651.3599999999999
2020-10,,906675,electronics.telephone,1,42.22
2020-10,,906686,electronics.tablet,1,24.6
2020-10,,911776,electronics.telephone,2,53.34
2020-10,,911810,electronics.telephone,1,82.22
2020-10,,914319,,1,16.98
2020-10,,914450,computers.components.hdd,3,319.9
2020-10,,916460,,1,69.4
2020-10,,944746,,2,14.24
2020-10,,947138,electronics.telephone,1,1.57
2020-10,,949003,,2,60.96
2020-10,,953921,medicine.tools.tonometer,1,32.22
2020-10,,1004228,electronics.telephone,1,12.38
2020-10,,1004311,electronics.telephone,1,12.86
2020-10,,1004394,electronics.telephone,2,214.26000000000002
2020-10,,1004598,,2,69.58
2020-10,,1006569,electronics.telephone,1,25.4
2020-10,,1006767,electronics.telephone,1,17.62
2020-10,,1007152,electronics.telephone,1,36.660000000000004
2020-10,,1009240,,1,106.13
2020-10,,1011084,computers.peripherals.printer,2,47.52
2020-10,,1015995,computers.desktop,1,303.02
2020-10,,1021806,electronics.telephone,1,59.68
2020-10,,1022123,electronics.telephone,1,31.59
2020-10,,1022349,,1,188.41
2020-10,,1027325,computers.notebook,1,50.32
2020-10,,1027542,electronics.telephone,3,198.87
2020-10,,1029815,electronics.telephone,1,1.57
2020-10,,1031453,,1,64.56
2020-10,,1034353,electronics.telephone,5,284.1
2020-10,,1034393,electronics.telephone,3,203.16
2020-10,,1034661,stationery.cartrige,1,23.41
2020-10,,1038277,electronics.telephone,2,69.76
2020-10,,1044759,,1,12.62
2020-10,,1044908,,1,73.02
2020-10,,1110934,construction.tools.light,2,128.67000000000002
2020-10,,1153334,electronics.audio.acoustic,1,17.46
2020-10,,1153443,electronics.telephone,1,32.7
2020-10,,1160105,computers.components.hdd,2,130.44
2020-10,,1167928,computers.components.cooler,1,32.37
2020-10,,1203173,electronics.telephone,1,41.26
2020-10,,1203205,electronics.telephone,1,40.32
2020-10,,1246985,,1,7.29
2020-10,,1246988,,3,46.8
2020-10,,1247161,stationery.cartrige,1,58.67999999999999
2020-10,,1247162,stationery.cartrige,2,183.6
2020-10,,1247552,electronics.telephone,1,84.12
2020-10,,1247582,computers.peripherals.printer,2,30.7
2020-10,,1270988,electronics.telephone,2,63.5
2020-10,,1282335,computers.peripherals.printer,2,42.92
2020-10,,1282385,electronics.telephone,2,45
2020-10,,1282514,stationery.cartrige,3,85.72
2020-10,,1282847,electronics.telephone,1,26.98
2020-10,,1296110,computers.notebook,1,16.19
2020-10,,1296124,computers.notebook,1,15.24
2020-10,,1299719,computers.peripherals.printer,2,32.66
2020-10,,1306642,,3,48.33
2020-10,,1327723,computers.components.hdd,1,161.11
2020-10,,1341824,computers.peripherals.printer,1,65.14
2020-10,,1341995,computers.peripherals.printer,9,181.19999999999996
2020-10,,1366599,,1,64.84
2020-10,,1370876,electronics.telephone,1,17.48
2020-10,,1370965,electronics.telephone,1,23.49
2020-10,,1400177,electronics.telephone,1,19.52
2020-10,,1400178,electronics.telephone,1,58.56
2020-10,,1400331,computers.peripherals.printer,5,60.78000000000001
2020-10,,1423155,electronics.telephone,1,10.63
2020-10,,1428987,electronics.telephone,1,62.849999999999994
2020-10,,1429007,electronics.telephone,1,46.04
2020-10,,1429240,computers.components.hdd,2,645.1800000000001
2020-10,,1429384,electronics.telephone,1,8
2020-10,,1443627,,2,139.04
2020-10,,1443696,,1,10.65
2020-10,,1453525,computers.components.tv_tuner,1,180.73
2020-10,,1467003,electronics.telephone,1,10.87
2020-10,,1467142,electronics.telephone,1,29.2
2020-10,,1502287,,2,143.66
2020-10,,1505979,,1,61.27
2020-10,,1507143,electronics.tablet,1,13.81
2020-10,,1507589,,1,71.02
